86,-3,-3,-3,-3,-3,-3,-3,,1981924CarreraGTCoupe20,Gear Ratio - Reverse,!showcase
88,5 Speed,5,5-Gang,5-Marce,5 vel., 5-växlad,5 marchas,,1981924CarreraGTCoupe20,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1981924CarreraGTCoupe20,Transmission type (manual or automatic),!showcase



,,,,,,,,,,,
,,,,,,,,,,,
2,1982 944 Coupe 2.5,,,,,,,,1982944Coupe25,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1982944Coupe25,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1982944Coupe25,STATS AT A GLANCE,!showcase
8,Inline-4,4 cylindres en ligne,4-Zylinder in Reihe,4 In Linea,4 en Línea,Rak 4:a,4 em linha,,1982944Coupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2479cc,2479cc,2479 ccm,2479cc,2479cc,2479cc,2479cc,,1982944Coupe25,Displacement  (cc),!showcase
12,143bhp @ 5500rpm,163 ch à 5500 tr/mn,163 PS bei 5500 U/min.,143bhp @ 5500rpm,163 cv @ 5500 rpm,163 hk @ 5500 v/min,163 hp à 5500 rpm,,1982944Coupe25,Horsepower (bhp or Kw  @  rpm),!showcase
14,137lb-ft @ 3000rpm,"20,9 mkg à 3000 tr/mn",205 Nm bei 3000 U/min.,137lb-ft @ 3000rpm,"20,9 kgm @ 3000 rpm",205 Nm @ 3000 v/min,"20,9 kgm à 3000 rpm",,1982944Coupe25,Torque (lb-ft or Nm @ rpm),!showcase
16,8.3,"8""4","8,4 sek.",8.3 sec.,"8,4 seg","8,4 s","8,4 seg",,1982944Coupe25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,130 mph,220 km/h,220 km/h,220km/h,220km/h,220km/h,220km/h,,1982944Coupe25,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1982944Coupe25,,!showcase
22,,,,,,,,,1982944Coupe25,GENERAL DATA,!showcase
24,1260Kg,1260 Kg,1260 kg,1260Kg,1260Kg,1260Kg,1260Kg,,1982944Coupe25,Weight (kerb - kg),!showcase
26,4290 mm,4290  mm,4290  mm,4290 mm,4290 mm,4290 mm,"4,29m",,1982944Coupe25,Length ( mm),!showcase
28,1735 mm,1735  mm,1735  mm,1735 mm,1735 mm,1735 mm,"1,735m",,1982944Coupe25,Width ( mm),!showcase
30,1275 mm,1275  mm,1275  mm,1275 mm,1275 mm,1275 mm,"1,275m",,1982944Coupe25,Height ( mm),!showcase
32,2400 mm,2400  mm,2400  mm,2400 mm,2400 mm,2400 mm,"2,4m",,1982944Coupe25,Wheelbase ( mm),!showcase
34,,,,,,,,,1982944Coupe25,,!showcase
36,,,,,,,,,1982944Coupe25,PERFORMANCE DATA,!showcase
38,,,,,,,,,1982944Coupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1982944Coupe25,Displacement  (cc),!showcase
42,,,,,,,,,1982944Coupe25,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1982944Coupe25,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1982944Coupe25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1982944Coupe25,Top Speed (mph or km/h),!showcase
50,6500 rpm,6500 tr/mn,6500 U/min.,6500 rpm,6500 rpm,6500 v/min,6500 rpm,,1982944Coupe25,Maximum Engine Speed (rpm),!showcase
52,9.5:1,"9,5:1","9,5:1",9.5:1,"9,5:1","9,5:1","9,5:1",,1982944Coupe25,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1982944Coupe25,,!showcase
56,,,,,,,,,1982944Coupe25,CHASSIS & DRIVETRAIN,!showcase
58,Front-engine / Rear-drive,Moteur avant / Propulsion,Frontmotor / Heckantrieb,Motore Ant./Trazione Post.,Motor ant. / Tracción tras.,Frontmotor / Bakhjulsdrift,Motor Dianteiro / Tração Traseira,,1982944Coupe25,"Layout (e.g. front engine, rear drive)",!showcase
60,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1982944Coupe25,Brakes – front,!showcase
62,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1982944Coupe25,Brakes – rear,!showcase
64,7 x 15in,178 x 381  mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,,1982944Coupe25,Wheels (front),!showcase
66,7 x 15in,178 x 381  mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,,1982944Coupe25,Wheels (rear),!showcase
68,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,,1982944Coupe25,"Tires, Front",!showcase
70,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,185/70 VR 15,,1982944Coupe25,"Tires, Rear",!showcase
72,3.6,"3,6","3,6",3.6,"3,6","3,6","3,6",,1982944Coupe25,Gear Ratio - 1st Gear,!showcase
74,2.125,"2,125","2,125",2.125,"2,125","2,125","2,125",,1982944Coupe25,Gear Ratio - 2nd Gear,!showcase
76,1.458,"1,458","1,458",1.458,"1,458","1,458","1,458",,1982944Coupe25,Gear Ratio - 3rd Gear,!showcase
78,1.071,"1,071","1,071",1.071,"1,071","1,071","1,071",,1982944Coupe25,Gear Ratio - 4th Gear,!showcase
80,0.829,"0,829","0,829",0.829,"0,829","0,829","0,829",,1982944Coupe25,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1982944Coupe25,Gear Ratio - 6th Gear,!showcase
84,3.889:1,"3,889:1","3,889:1",3.889:1,"3,889:1","3,889:1","3,889:1",,1982944Coupe25,Gear Ratio - Final Drive,!showcase
86,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,,1982944Coupe25,Gear Ratio - Reverse,!showcase
88,5-Speed,5,5-Gang,5-Marce,5 vel., 5-växlad,5 marchas,,1982944Coupe25,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1982944Coupe25,Transmission type (manual or automatic),!showcase




,,,,,,,,,,,
2,1986 924S Coupe 2.5,,,,,,,,1986924SCoupe25,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1986924SCoupe25,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1986924SCoupe25,STATS AT A GLANCE,!showcase
8,Inline-4,4 cylindres en ligne,4-Zylinder in Reihe,4 In Linea,4 en Línea,Rak 4:a,4 em linha,,1986924SCoupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2479cc,2479cc,2479 ccm,2479cc,2479cc,2479cc,2479cc,,1986924SCoupe25,Displacement  (cc),!showcase
12,150bhp @ 5800rpm,150 ch à 5800 tr/mn,150 PS bei 5800 U/min.,150bhp @ 5800rpm,150 cv @ 5800 rpm,150 hk @ 5800 v/min,150 hp à 5800 rpm,,1986924SCoupe25,Horsepower (bhp or Kw  @  rpm),!showcase
14,140lb-ft @ 3000rpm,"19,3 mkg à 3000 tr/mn",195 Nm bei 3000 U/min.,140lb-ft @ 3000rpm,"19,3 kgm @ 3000 rpm",195 Nm @ 3000 v/min,"19,3 kgm à 3000 rpm",,1986924SCoupe25,Torque (lb-ft or Nm @ rpm),!showcase
16,8.5,"8""5","8,5 sek.",8.5 sec.,"8,5 seg","8,5 s","8,5 seg",,1986924SCoupe25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,133 mph,215 km/h,215 km/h,215km/h,215km/h,215km/h,215km/h,,1986924SCoupe25,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1986924SCoupe25,,!showcase
22,,,,,,,,,1986924SCoupe25,GENERAL DATA,!showcase
24,1210Kg,1210 Kg,1210 kg,1210Kg,1210Kg,1210Kg,1210Kg,,1986924SCoupe25,Weight (kerb - kg),!showcase
26,4212 mm,4212  mm,4212  mm,4212 mm,4212 mm,4212 mm,"4,212m",,1986924SCoupe25,Length ( mm),!showcase
28,1685 mm,1685  mm,1685  mm,1685 mm,1685 mm,1685 mm,"1,685m",,1986924SCoupe25,Width ( mm),!showcase
30,1275 mm,1275  mm,1275  mm,1275 mm,1275 mm,1275 mm,"1,275m",,1986924SCoupe25,Height ( mm),!showcase
32,2400 mm,2400  mm,2400  mm,2400 mm,2400 mm,2400 mm,"2,4m",,1986924SCoupe25,Wheelbase ( mm),!showcase
34,,,,,,,,,1986924SCoupe25,,!showcase
36,,,,,,,,,1986924SCoupe25,PERFORMANCE DATA,!showcase
38,,,,,,,,,1986924SCoupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1986924SCoupe25,Displacement  (cc),!showcase
42,,,,,,,,,1986924SCoupe25,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1986924SCoupe25,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1986924SCoupe25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1986924SCoupe25,Top Speed (mph or km/h),!showcase
50,6500 rpm,6500 tr/mn,6500 U/min.,6500 rpm,6500 rpm,6500 v/min,6500 rpm,,1986924SCoupe25,Maximum Engine Speed (rpm),!showcase
52,9.7:1,"9,7:1","9,7:1",9.7:1,"9,7:1","9,7:1","9,7:1",,1986924SCoupe25,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1986924SCoupe25,,!showcase
56,,,,,,,,,1986924SCoupe25,CHASSIS & DRIVETRAIN,!showcase
58,Front-engine / Rear-drive,Moteur avant / Propulsion,Frontmotor / Heckantrieb,Motore Ant./Trazione Post.,Motor ant. / Tracción tras.,Frontmotor / Bakhjulsdrift,Motor Dianteiro / Tração Traseira,,1986924SCoupe25,"Layout (e.g. front engine, rear drive)",!showcase
60,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1986924SCoupe25,Brakes – front,!showcase
62,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1986924SCoupe25,Brakes – rear,!showcase
64,6 x 15in,152 x 381  mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,,1986924SCoupe25,Wheels (front),!showcase
66,6 x 15in,152 x 381  mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,152 x 381 mm,,1986924SCoupe25,Wheels (rear),!showcase
68,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,,1986924SCoupe25,"Tires, Front",!showcase
70,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,195/65 VR 15,,1986924SCoupe25,"Tires, Rear",!showcase
72,3.6,"3,6","3,6",3.6,"3,6","3,6","3,6",,1986924SCoupe25,Gear Ratio - 1st Gear,!showcase
74,2.125,"2,125","2,125",2.125,"2,125","2,125","2,125",,1986924SCoupe25,Gear Ratio - 2nd Gear,!showcase
76,1.458,"1,458","1,458",1.458,"1,458","1,458","1,458",,1986924SCoupe25,Gear Ratio - 3rd Gear,!showcase
78,1.071,"1,071","1,071",1.071,"1,071","1,071","1,071",,1986924SCoupe25,Gear Ratio - 4th Gear,!showcase
80,0.829,"0,829","0,829",0.829,"0,829","0,829","0,829",,1986924SCoupe25,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1986924SCoupe25,Gear Ratio - 6th Gear,!showcase
84,3.889:1,"3,889:1","3,889:1",3.889:1,"3,889:1","3,889:1","3,889:1",,1986924SCoupe25,Gear Ratio - Final Drive,!showcase
86,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,,1986924SCoupe25,Gear Ratio - Reverse,!showcase
88,5 Speed,5,5-Gang,5-Marce,5 vel., 5-växlad,5 marchas,,1986924SCoupe25,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1986924SCoupe25,Transmission type (manual or automatic),!showcase



,,,,,,,,,,,
,,,,,,,,,,,
2,1987 959 Coupe 2.9,,,,,,,,1987959Coupe29,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1987959Coupe29,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1987959Coupe29,STATS AT A GLANCE,!showcase
8,"6 cylinder ""Boxer"" with Twin Turbos",6 cylindres boxer Biturbo,6-Zylinder Boxer mit Bi-Turbolader,6 Cilindri Boxer Twin Turbo,"""Boxer"" de 6 Cilindros con Bi-Turbo","6-cylindrig ""boxer"" med dubbelturbo",Boxer 6 cilindros com twin turbo,,1987959Coupe29,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2850cc,2850cc,2850 ccm,2850cc,2850cc,2850cc,2850cc,,1987959Coupe29,Displacement  (cc),!showcase
12,449bhp @ 6500rpm,449 ch à 6500 tr/mn,449 PS bei 6500 U/min.,449bhp @ 6500rpm,449 cv @ 6500 rpm,449 hk @ 6500 v/min,449 hp à 6500 rpm,,1987959Coupe29,Horsepower (bhp or Kw  @  rpm),!showcase
14,369lb-ft @ 5000rpm,51 mkg à 5000 tr/mn,500 Nm bei 5000 U/min.,369lb-ft @ 5000rpm,51 kgm @ 5000 rpm,500 Nm @ 5000 v/min,51 kgm à 5000 rpm,,1987959Coupe29,Torque (lb-ft or Nm @ rpm),!showcase
16,3.9,"3""9","3,9 sek.",3.9 sec.,"3,9 seg","3,9 s","3,9 seg",,1987959Coupe29,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,195 mph +,315+ km/h,315+ km/h,315+km/h,315+km/h,315+km/h,315+km/h,,1987959Coupe29,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1987959Coupe29,,!showcase
22,,,,,,,,,1987959Coupe29,GENERAL DATA,!showcase
24,1450Kg,1450 Kg,1450 kg,1450Kg,1450Kg,1450Kg,1450Kg,,1987959Coupe29,Weight (kerb - kg),!showcase
26,4260 mm,4260  mm,4260  mm,4260 mm,4260 mm,4260 mm,"4,26m",,1987959Coupe29,Length ( mm),!showcase
28,1840 mm,1840  mm,1840  mm,1840 mm,1840 mm,1840 mm,"1,84m",,1987959Coupe29,Width ( mm),!showcase
30,1280 mm,1280  mm,1280  mm,1280 mm,1280 mm,1280 mm,"1,28m",,1987959Coupe29,Height ( mm),!showcase
32,2300 mm,2300  mm,2300  mm,2300 mm,2300 mm,2300 mm,"2,3m",,1987959Coupe29,Wheelbase ( mm),!showcase
34,,,,,,,,,1987959Coupe29,,!showcase
36,,,,,,,,,1987959Coupe29,PERFORMANCE DATA,!showcase
38,,,,,,,,,1987959Coupe29,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1987959Coupe29,Displacement  (cc),!showcase
42,,,,,,,,,1987959Coupe29,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1987959Coupe29,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1987959Coupe29,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1987959Coupe29,Top Speed (mph or km/h),!showcase
50,8000 rpm,8000 tr/mn,8000 U/min.,8000 rpm,8000 rpm,8000 v/min,8000 rpm,,1987959Coupe29,Maximum Engine Speed (rpm),!showcase
52,8.3:1,"8,3:1","8,3:1",8.3:1,"8,3:1","8,3:1","8,3:1",,1987959Coupe29,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1987959Coupe29,,!showcase
56,,,,,,,,,1987959Coupe29,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / All- Wheel-drive,moteur arr./trans.intégrale,Heckmotor / Allradantrieb,Motore Post. / Trazione Integ.,Motor post. /  Tracción 4X4 ,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Total,,1987959Coupe29,"Layout (e.g. front engine, rear drive)",!showcase
60,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1987959Coupe29,Brakes – front,!showcase
62,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1987959Coupe29,Brakes – rear,!showcase
64,8 x 17in,203 x 432  mm,203 x 432 mm,203 x 432 mm,203 x 432 mm,203 x 432 mm,203 x 432 mm,,1987959Coupe29,Wheels (front),!showcase
66,10 x 17in,254 x 432  mm,254 x 432 mm,254 x 432 mm,254 x 432 mm,254 x 432 mm,254 x 432 mm,,1987959Coupe29,Wheels (rear),!showcase
68,235/40 VR 17,235/40 VR 17,235/40 VR 17,235/40 VR 17,235/40 VR 17,235/40 VR 17,235/40 VR 17,,1987959Coupe29,"Tires, Front",!showcase
70,255/40 VR 17,255/40 VR 17,255/40 VR 17,255/40 VR 17,255/40 VR 17,255/40 VR 17,255/40 VR 17,,1987959Coupe29,"Tires, Rear",!showcase
72,3.5,"3,5","3,5",3.5,"3,5","3,5","3,5",,1987959Coupe29,Gear Ratio - 1st Gear,!showcase
74,2.059,"2,059","2,059",2.059,"2,059","2,059","2,059",,1987959Coupe29,Gear Ratio - 2nd Gear,!showcase
76,1.409,"1,409","1,409",1.409,"1,409","1,409","1,409",,1987959Coupe29,Gear Ratio - 3rd Gear,!showcase
78,1.036,"1,036","1,036",1.036,"1,036","1,036","1,036",,1987959Coupe29,Gear Ratio - 4th Gear,!showcase
80,0.813,"0,813","0,813",0.813,"0,813","0,813","0,813",,1987959Coupe29,Gear Ratio - 5th Gear,!showcase
82,0.639,"0,639","0,639",0.639,"0,639","0,639","0,639",,1987959Coupe29,Gear Ratio - 6th Gear,!showcase
84,4.125:1,"4,125:1","4,125:1",4.125:1,"4,125:1","4,125:1","4,125:1",,1987959Coupe29,Gear Ratio - Final Drive,!showcase
86,-2.857,"-2,857","-2,857",-2.857,"-2,857","-2,857","-2,857",,1987959Coupe29,Gear Ratio - Reverse,!showcase
88,6 Speed,6,6-Gang,6-Marce,6 vel.,6-växlad,6 marchas,,1987959Coupe29,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1987959Coupe29,Transmission type (manual or automatic),!showcase




,,,,,,,,,,,
2,1987 944S Coupe 2.5S,,,,,,,,1987944sCoupe25s,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1987944sCoupe25s,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1987944sCoupe25s,STATS AT A GLANCE,!showcase
8,Inline-4,4 cylindres en ligne,4-Zylinder in Reihe,4 In Linea,4 en Línea,Rak 4:a,4 em linha,,1987944sCoupe25s,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2479cc,2479cc,2479 ccm,2479cc,2479cc,2479cc,2479cc,,1987944sCoupe25s,Displacement  (cc),!showcase
12,188bhp @ 6000rpm,188 ch à 6000 tr/mn,188 PS bei 6000 U/min.,188bhp @ 6000rpm,188 cv @ 6000 rpm,188 hk @ 6000 v/min,188 hp à 6000 rpm,,1987944sCoupe25s,Horsepower (bhp or Kw  @  rpm),!showcase
14,170lb-ft @ 4300rpm,"23,5 mkg à 4300 tr/mn",230 Nm bei 4300 U/min.,170lb-ft @ 4300rpm,"23,5 kgm @ 4300 rpm",230 Nm @ 4300 v/min,"23,5 kgm à 4300 rpm",,1987944sCoupe25s,Torque (lb-ft or Nm @ rpm),!showcase
16,7.7,"7""7","7,7 sek.",7.7 sec.,"7,7 seg","7,7 s","7,7 seg",,1987944sCoupe25s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,141 mph,228 km/h,228 km/h,228km/h,228km/h,228km/h,228km/h,,1987944sCoupe25s,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1987944sCoupe25s,,!showcase
22,,,,,,,,,1987944sCoupe25s,GENERAL DATA,!showcase
24,1300Kg,1300 Kg,1300 kg,1300Kg,1300Kg,1300Kg,1300Kg,,1987944sCoupe25s,Weight (kerb - kg),!showcase
26,4230 mm,4230  mm,4230  mm,4230 mm,4230 mm,4230 mm,"4,23m",,1987944sCoupe25s,Length ( mm),!showcase
28,1735 mm,1735  mm,1735  mm,1735 mm,1735 mm,1735 mm,"1,735m",,1987944sCoupe25s,Width ( mm),!showcase
30,1275 mm,1275  mm,1275  mm,1275 mm,1275 mm,1275 mm,"1,275m",,1987944sCoupe25s,Height ( mm),!showcase
32,2400 mm,2400  mm,2400  mm,2400 mm,2400 mm,2400 mm,"2,4m",,1987944sCoupe25s,Wheelbase ( mm),!showcase
34,,,,,,,,,1987944sCoupe25s,,!showcase
36,,,,,,,,,1987944sCoupe25s,PERFORMANCE DATA,!showcase
38,,,,,,,,,1987944sCoupe25s,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1987944sCoupe25s,Displacement  (cc),!showcase
42,,,,,,,,,1987944sCoupe25s,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1987944sCoupe25s,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1987944sCoupe25s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1987944sCoupe25s,Top Speed (mph or km/h),!showcase
50,6800 rpm,6800 tr/mn,6800 U/min.,6800 rpm,6800 rpm,6800 v/min,6800 rpm,,1987944sCoupe25s,Maximum Engine Speed (rpm),!showcase
52,10.9:1,"10,9:1","10,9:1",10.9:1,"10,9:1","10,9:1","10,9:1",,1987944sCoupe25s,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1987944sCoupe25s,,!showcase
56,,,,,,,,,1987944sCoupe25s,CHASSIS & DRIVETRAIN,!showcase
58,Front-engine / Rear-drive,Moteur avant / Propulsion,Frontmotor / Heckantrieb,Motore Ant./Trazione Post.,Motor ant. / Tracción tras.,Frontmotor / Bakhjulsdrift,Motor Dianteiro / Tração Traseira,,1987944sCoupe25s,"Layout (e.g. front engine, rear drive)",!showcase
60,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1987944sCoupe25s,Brakes – front,!showcase
62,Ventilated Disk,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1987944sCoupe25s,Brakes – rear,!showcase
64,7 x 15in,178 x 381  mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,,1987944sCoupe25s,Wheels (front),!showcase
66,7 x 15in,178 x 381  mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,178 x 381 mm,,1987944sCoupe25s,Wheels (rear),!showcase
68,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,,1987944sCoupe25s,"Tires, Front",!showcase
70,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,215/60 VR 15,,1987944sCoupe25s,"Tires, Rear",!showcase
72,3.5,"3,5","3,5",3.5,"3,5","3,5","3,5",,1987944sCoupe25s,Gear Ratio - 1st Gear,!showcase
74,2.059,"2,059","2,059",2.059,"2,059","2,059","2,059",,1987944sCoupe25s,Gear Ratio - 2nd Gear,!showcase
76,1.4,"1,4","1,4",1.4,"1,4","1,4","1,4",,1987944sCoupe25s,Gear Ratio - 3rd Gear,!showcase
78,1.034,"1,034","1,034",1.034,"1,034","1,034","1,034",,1987944sCoupe25s,Gear Ratio - 4th Gear,!showcase
80,0.829,"0,829","0,829",0.829,"0,829","0,829","0,829",,1987944sCoupe25s,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1987944sCoupe25s,Gear Ratio - 6th Gear,!showcase
84,3.889:1,"3,889:1","3,889:1",3.889:1,"3,889:1","3,889:1","3,889:1",,1987944sCoupe25s,Gear Ratio - Final Drive,!showcase
86,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,,1987944sCoupe25s,Gear Ratio - Reverse,!showcase
88,5-Speed,5,5-Gang,5-Marce,5 vel., 5-växlad,5 marchas,,1987944sCoupe25s,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1987944sCoupe25s,Transmission type (manual or automatic),!showcase



,,,,,,,,,,,
,,,,,,,,,,,
2,1988 944 Turbo S Coupe 2.5,,,,,,,,1988944TurboSCoupe25,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1988944TurboSCoupe25,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1988944TurboSCoupe25,STATS AT A GLANCE,!showcase
8,Inline-4 with Turbo,4 cylindres en ligne Turbo,4-Zylinder in Reihe mit Turbolader,4 In Linea Turbo,4 en Línea con Turbo,Rak 4:a med turbo,4 em linha com turbo,,1988944TurboSCoupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2479cc,2479cc,2479 ccm,2479cc,2479cc,2479cc,2479cc,,1988944TurboSCoupe25,Displacement  (cc),!showcase
12,250bhp @ 6000rpm,250 ch à 6000 tr/mn,250 PS bei 6000 U/min.,250bhp @ 6000rpm,250 cv @ 6000 rpm,250 hk @ 6000 v/min,250 hp à 6000 rpm,,1988944TurboSCoupe25,Horsepower (bhp or Kw  @  rpm),!showcase
14,258lb-ft @ 4000rpm,"35,7 mkg à 4000 tr/mn",351 Nm bei 4000 U/min.,258lb-ft @ 4000rpm,"35,7 kgm @ 4000 rpm",351 Nm @ 4000 v/min,"35,7 kgm à 4000 rpm",,1988944TurboSCoupe25,Torque (lb-ft or Nm @ rpm),!showcase
16,5.9,"5""9","5,9 sek.",5.9 sec.,"5,9 seg","5,9 s","5,9 seg",,1988944TurboSCoupe25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,161 mph,260 km/h,260 km/h,260km/h,260km/h,260km/h,260km/h,,1988944TurboSCoupe25,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1988944TurboSCoupe25,,!showcase
22,,,,,,,,,1988944TurboSCoupe25,GENERAL DATA,!showcase
24,1400Kg,1400 Kg,1400 kg,1400Kg,1400Kg,1400Kg,1400Kg,,1988944TurboSCoupe25,Weight (kerb - kg),!showcase
26,4230 mm,4200  mm,4200  mm,4200 mm,4200 mm,4200 mm,"4,2m",,1988944TurboSCoupe25,Length ( mm),!showcase
28,1735 mm,1735  mm,1735  mm,1735 mm,1735 mm,1735 mm,"1,735m",,1988944TurboSCoupe25,Width ( mm),!showcase
30,1275 mm,1275  mm,1275  mm,1275 mm,1275 mm,1275 mm,"1,275m",,1988944TurboSCoupe25,Height ( mm),!showcase
32,2400 mm,2400  mm,2400  mm,2400 mm,2400 mm,2400 mm,"2,4m",,1988944TurboSCoupe25,Wheelbase ( mm),!showcase
34,,,,,,,,,1988944TurboSCoupe25,,!showcase
36,,,,,,,,,1988944TurboSCoupe25,PERFORMANCE DATA,!showcase
38,,,,,,,,,1988944TurboSCoupe25,"Engine Type (in format ""48 valve, V-12"")",!showcase
